timestamp,merchant,merchant_category,amount,cardholder_location,card_num,device_id,is_fraud,transaction_id,spike_type,declined
2026-01-08 10:20:59,fraud_Kirlin_Inc,entertainment,141.45,"San Francisco, CA",4532_6387_8701,DEV_76656,0,TXN-013705,organic,0
2026-01-08 10:21:04,fraud_Baumbach_Stores,travel,681.21,"New York, NY",4532_1700_7895,DEV_49016,0,TXN-013706,organic,0
2026-01-08 10:28:51,fraud_Kirlin_Inc,grocery_pos,59.49,"Chicago, IL",4532_3191_8244,DEV_36499,0,TXN-013707,organic,0
2026-01-08 10:30:13,fraud_Rippin_LLC,entertainment,202.0,"New York, NY",4532_5376_4622,DEV_18925,0,TXN-013708,organic,0
2026-01-08 10:32:42,fraud_Vandervort_Tech,misc_net,459.82,"Seattle, WA",4532_6803_8546,DEV_64029,0,TXN-013709,organic,0
2026-01-08 10:35:11,fraud_Schumm_Group,travel,12.29,"San Francisco, CA",4532_8639_1274,DEV_63050,0,TXN-013710,organic,0
2026-01-08 10:35:27,fraud_Vandervort_Tech,grocery_pos,35.0,"Austin, TX",4532_3090_1296,DEV_59625,0,TXN-013711,organic,0
2026-01-08 10:39:58,fraud_Schumm_Group,gas_transport,66.09,"Seattle, WA",4532_6024_6892,DEV_75560,0,TXN-013712,organic,0
2026-01-08 10:49:50,fraud_Gould_Group,health_fitness,96.04,"Austin, TX",4532_3025_2774,DEV_83183,0,TXN-013713,organic,0
2026-01-08 10:57:20,fraud_Bednar_Inc,grocery_net,63.2,"Seattle, WA",4532_4333_1193,DEV_76610,0,TXN-013714,organic,0
2026-01-08 11:04:51,fraud_Rippin_LLC,shopping_net,350.3,"New York, NY",4532_2546_6973,DEV_68621,0,TXN-013715,organic,0
2026-01-08 11:08:58,fraud_Boyer_Group,entertainment,12.54,"New York, NY",4532_6702_6917,DEV_13353,0,TXN-013716,organic,0
2026-01-08 11:10:26,fraud_Schumm_Group,health_fitness,32.72,"New York, NY",4532_7048_1693,DEV_85131,0,TXN-013717,organic,0
2026-01-08 11:13:08,fraud_Kihn_Inc,gas_transport,82.01,"New York, NY",4532_9618_6935,DEV_93606,0,TXN-013718,organic,0
2026-01-08 11:13:14,fraud_Baumbach_Stores,entertainment,59.56,"Miami, FL",4532_2689_1716,DEV_25607,0,TXN-013719,organic,0
2026-01-08 11:14:23,fraud_Bednar_Inc,shopping_net,5.47,"New York, NY",4532_7463_5314,DEV_84163,0,TXN-013720,organic,0
2026-01-08 11:17:32,fraud_Cruickshank_Apparel,misc_net,106.11,"Miami, FL",4532_7303_7705,DEV_96295,0,TXN-013721,organic,0
2026-01-08 11:20:49,fraud_Cruickshank_Apparel,misc_net,62.9,"San Francisco, CA",4532_5020_3675,DEV_41934,0,TXN-013722,organic,0
2026-01-08 11:26:44,fraud_Boyer_Group,shopping_net,144.31,"New York, NY",4532_4045_4265,DEV_32362,0,TXN-013723,organic,0
2026-01-08 11:26:52,fraud_Kihn_Inc,gas_transport,37.64,"New York, NY",4532_1436_4287,DEV_49065,0,TXN-013724,organic,0
2026-01-08 11:27:25,fraud_Kirlin_Inc,health_fitness,46.29,"Austin, TX",4532_9308_4847,DEV_32418,0,TXN-013725,organic,0
2026-01-08 11:27:27,fraud_Rippin_LLC,grocery_pos,36.31,"San Francisco, CA",4532_3131_7127,DEV_50113,0,TXN-013726,organic,0
2026-01-08 11:27:32,fraud_Vandervort_Tech,grocery_net,85.82,"San Francisco, CA",4532_1688_9159,DEV_90615,0,TXN-013727,organic,0
2026-01-08 11:30:31,fraud_Heller_Gas,grocery_net,93.17,"New York, NY",4532_6785_2320,DEV_41980,0,TXN-013728,organic,0
2026-01-08 11:31:15,fraud_Weber_Market,health_fitness,86.0,"San Francisco, CA",4532_2277_1866,DEV_49016,0,TXN-013729,organic,0
2026-01-08 11:43:28,fraud_Weber_Market,grocery_net,24.91,"Chicago, IL",4532_4333_1193,DEV_39257,0,TXN-013730,organic,0
2026-01-08 11:45:22,fraud_Rippin_LLC,grocery_pos,68.19,"Seattle, WA",4532_4190_8597,DEV_57578,0,TXN-013731,organic,0
2026-01-08 11:47:52,fraud_Heller_Gas,entertainment,29.36,"Austin, TX",4532_6845_9516,DEV_94052,0,TXN-013732,organic,0
2026-01-08 11:48:16,fraud_Bednar_Inc,health_fitness,119.3,"San Francisco, CA",4532_7233_9068,DEV_52371,0,TXN-013733,organic,0
2026-01-08 11:49:01,fraud_Gould_Group,shopping_net,785.54,"Chicago, IL",4532_8605_9056,DEV_50070,0,TXN-013734,organic,0
2026-01-08 11:49:56,fraud_Bednar_Inc,shopping_net,5.0,"New York, NY",4532_7251_7750,DEV_67215,0,TXN-013735,organic,0
2026-01-08 11:50:08,fraud_Cruickshank_Apparel,grocery_pos,9.47,"Austin, TX",4532_7526_7358,DEV_59625,0,TXN-013736,organic,0
2026-01-08 11:53:21,fraud_Vandervort_Tech,gas_transport,17.2,"Seattle, WA",4532_2759_4815,DEV_58247,0,TXN-013737,organic,0
2026-01-08 11:58:57,fraud_Cruickshank_Apparel,grocery_net,4.99,"Austin, TX",4532_6406_8774,DEV_10763,0,TXN-013738,organic,0
2026-01-08 11:59:12,fraud_Schumm_Group,health_fitness,7.33,"Austin, TX",4532_5258_2855,DEV_26890,0,TXN-013739,organic,0
2026-01-08 12:02:23,fraud_Cruickshank_Apparel,travel,26.25,"Chicago, IL",4532_7197_5488,DEV_74248,0,TXN-013740,organic,0
2026-01-08 12:03:09,fraud_Vandervort_Tech,shopping_net,1.48,"Miami, FL",4532_42_CARDTEST_12,DEV_TESTING_42_12,1,TXN-013741,card_testing,1
2026-01-08 12:03:30,fraud_Vandervort_Tech,shopping_net,2.08,"Miami, FL",4532_42_CARDTEST_12,DEV_TESTING_42_12,1,TXN-013742,card_testing,1
2026-01-08 12:05:07,fraud_Weber_Market,shopping_net,9.33,"Miami, FL",4532_8516_6910,DEV_47782,0,TXN-013743,organic,0
2026-01-08 12:09:27,fraud_Weber_Market,health_fitness,107.79,"Austin, TX",4532_9185_3703,DEV_64448,0,TXN-013744,organic,0
2026-01-08 12:13:02,fraud_Vandervort_Tech,misc_net,6.1,"Chicago, IL",4532_6508_5475,DEV_80829,0,TXN-013745,organic,0
2026-01-08 12:14:03,fraud_Cruickshank_Apparel,misc_net,157.54,"Seattle, WA",4532_3595_9829,DEV_75611,0,TXN-013746,organic,0
2026-01-08 12:19:10,fraud_Rippin_LLC,travel,135.54,"Miami, FL",4532_1310_3505,DEV_74514,0,TXN-013747,organic,0
2026-01-08 12:19:39,fraud_Rippin_LLC,shopping_net,17.69,"Chicago, IL",4532_7637_2555,DEV_20156,0,TXN-013748,organic,0
2026-01-08 12:21:47,fraud_Heller_Gas,grocery_net,7.32,"Chicago, IL",4532_8639_1274,DEV_13460,0,TXN-013749,organic,0
2026-01-08 12:35:01,fraud_Boyer_Group,grocery_net,9.75,"Chicago, IL",4532_5070_4893,DEV_46450,0,TXN-013750,organic,0
2026-01-08 12:36:39,fraud_Gould_Group,grocery_net,55.73,"Austin, TX",4532_8765_3524,DEV_87320,0,TXN-013751,organic,0
2026-01-08 12:38:52,fraud_Vandervort_Tech,gas_transport,62.21,"New York, NY",4532_9648_6423,DEV_83624,0,TXN-013752,organic,0
2026-01-08 12:40:19,fraud_Cruickshank_Apparel,misc_net,27.15,"Seattle, WA",4532_1436_4287,DEV_36952,0,TXN-013753,organic,0
2026-01-08 12:40:43,fraud_Vandervort_Tech,gas_transport,25.39,"Austin, TX",4532_9860_8344,DEV_85836,0,TXN-013754,organic,0
2026-01-08 12:44:20,fraud_Bednar_Inc,grocery_pos,51.78,"Seattle, WA",4532_4318_3933,DEV_66022,0,TXN-013755,organic,0
2026-01-08 12:56:46,fraud_Kirlin_Inc,entertainment,26.21,"Seattle, WA",4532_8765_1777,DEV_54943,0,TXN-013756,organic,0
2026-01-08 13:03:29,fraud_Heller_Gas,grocery_net,179.49,"Austin, TX",4532_5426_5331,DEV_62529,0,TXN-013757,organic,0
2026-01-08 13:03:44,fraud_Kihn_Inc,grocery_pos,33.85,"Austin, TX",4532_2689_1716,DEV_94722,0,TXN-013758,organic,0
2026-01-08 13:09:28,fraud_Bednar_Inc,entertainment,18.63,"Austin, TX",4532_3418_6559,DEV_62825,0,TXN-013759,organic,0
2026-01-08 13:13:36,fraud_Heller_Gas,travel,12.76,"Miami, FL",4532_8818_5811,DEV_93715,0,TXN-013760,organic,0
2026-01-08 13:14:25,fraud_Bednar_Inc,misc_net,67.43,"Miami, FL",4532_1688_9159,DEV_54943,0,TXN-013761,organic,0
2026-01-08 13:16:24,fraud_Kirlin_Inc,shopping_net,1641.23,Foreign/VPN IP,4532_5139_8059,DEV_ATO_FOREIGN_43_12,1,TXN-013762,account_takeover,0
2026-01-08 13:17:12,fraud_Cruickshank_Apparel,entertainment,28.21,"Chicago, IL",4532_5426_5331,DEV_57306,0,TXN-013763,organic,0
2026-01-08 13:18:12,fraud_Kirlin_Inc,health_fitness,16.1,"San Francisco, CA",4532_4042_1693,DEV_83957,0,TXN-013764,organic,0
2026-01-08 13:18:59,fraud_Baumbach_Stores,entertainment,23.48,"Seattle, WA",4532_1658_5770,DEV_66894,0,TXN-013765,organic,0
2026-01-08 13:19:15,fraud_Rippin_LLC,shopping_net,26.42,"San Francisco, CA",4532_8097_9043,DEV_53899,0,TXN-013766,organic,0
2026-01-08 13:20:24,fraud_Vandervort_Tech,shopping_net,1597.48,Foreign/VPN IP,4532_5139_8059,DEV_ATO_FOREIGN_43_12,1,TXN-013767,account_takeover,0
2026-01-08 13:23:29,fraud_Rippin_LLC,entertainment,66.4,"New York, NY",4532_2699_1223,DEV_73344,0,TXN-013768,organic,0
2026-01-08 13:24:19,fraud_Bednar_Inc,shopping_net,14.98,"Chicago, IL",4532_6508_5475,DEV_11639,0,TXN-013769,organic,0
2026-01-08 13:24:40,fraud_Baumbach_Stores,entertainment,88.29,"Seattle, WA",4532_8113_5660,DEV_55393,0,TXN-013770,organic,0
2026-01-08 13:32:04,fraud_Gould_Group,shopping_net,26.14,"New York, NY",4532_8605_9056,DEV_66178,0,TXN-013771,organic,0
2026-01-08 13:34:28,fraud_Rippin_LLC,misc_net,46.05,"Miami, FL",4532_5866_4114,DEV_45616,0,TXN-013772,organic,0
2026-01-08 13:36:57,fraud_Schumm_Group,misc_net,338.87,"Austin, TX",4532_8877_4672,DEV_24735,0,TXN-013773,organic,0
2026-01-08 13:38:59,fraud_Bednar_Inc,health_fitness,53.49,"New York, NY",4532_7195_7162,DEV_68847,0,TXN-013774,organic,0
2026-01-08 13:39:34,fraud_Kihn_Inc,entertainment,73.05,"New York, NY",4532_3977_1800,DEV_87320,0,TXN-013775,organic,0
2026-01-08 13:39:43,fraud_Kirlin_Inc,travel,27.82,"Miami, FL",4532_9483_6831,DEV_80575,0,TXN-013776,organic,0
2026-01-08 13:40:37,fraud_Boyer_Group,travel,217.59,"Chicago, IL",4532_3914_4531,DEV_74514,0,TXN-013777,organic,0
2026-01-08 13:43:44,fraud_Weber_Market,gas_transport,42.43,"Austin, TX",4532_8765_3524,DEV_48259,0,TXN-013778,organic,0
2026-01-08 13:53:31,fraud_Vandervort_Tech,travel,1016.77,"Austin, TX",4532_4267_7106,DEV_37024,0,TXN-013779,organic,0
2026-01-08 13:54:16,fraud_Vandervort_Tech,shopping_net,4.26,"Miami, FL",4532_42_CARDTEST_13,DEV_TESTING_42_13,1,TXN-013780,card_testing,0
2026-01-08 13:54:44,fraud_Vandervort_Tech,shopping_net,1.65,"Miami, FL",4532_42_CARDTEST_13,DEV_TESTING_42_13,1,TXN-013781,card_testing,1
2026-01-08 13:58:49,fraud_Bednar_Inc,health_fitness,25.35,"Chicago, IL",4532_7035_1180,DEV_27128,0,TXN-013782,organic,0
2026-01-08 14:01:53,fraud_Rippin_LLC,misc_net,5.34,"Seattle, WA",4532_3182_5152,DEV_24325,0,TXN-013783,organic,0
2026-01-08 14:02:42,fraud_Vandervort_Tech,grocery_pos,77.55,"Miami, FL",4532_2498_3889,DEV_75405,0,TXN-013784,organic,0
2026-01-08 14:03:28,fraud_Kihn_Inc,travel,343.78,"Seattle, WA",4532_6845_9516,DEV_57234,0,TXN-013785,organic,0
2026-01-08 14:04:56,fraud_Baumbach_Stores,grocery_pos,210.01,"Miami, FL",4532_6455_5668,DEV_49724,0,TXN-013786,organic,0
2026-01-08 14:11:00,fraud_Cruickshank_Apparel,shopping_net,17.86,"New York, NY",4532_9922_8554,DEV_47782,0,TXN-013787,organic,0
2026-01-08 14:12:00,fraud_Weber_Market,gas_transport,51.51,"San Francisco, CA",4532_2894_7736,DEV_56115,0,TXN-013788,organic,0
2026-01-08 14:12:34,fraud_Gould_Group,health_fitness,88.94,"San Francisco, CA",4532_9483_6831,DEV_94173,0,TXN-013789,organic,0
2026-01-08 14:13:50,fraud_Heller_Gas,health_fitness,135.17,"Miami, FL",4532_1148_2901,DEV_70254,0,TXN-013790,organic,0
2026-01-08 14:17:08,fraud_Baumbach_Stores,grocery_net,13.56,"Chicago, IL",4532_7256_8484,DEV_91566,0,TXN-013791,organic,0
2026-01-08 14:22:01,fraud_Boyer_Group,shopping_net,783.14,"Seattle, WA",4532_1440_7120,DEV_76747,0,TXN-013792,organic,0
2026-01-08 14:25:02,fraud_Cruickshank_Apparel,entertainment,156.71,"Chicago, IL",4532_7109_2234,DEV_24910,0,TXN-013793,organic,0
2026-01-08 14:25:35,fraud_Kihn_Inc,travel,216.53,"San Francisco, CA",4532_3131_7127,DEV_73344,0,TXN-013794,organic,0
2026-01-08 14:28:04,fraud_Rippin_LLC,health_fitness,126.98,"Seattle, WA",4532_1119_6059,DEV_92375,0,TXN-013795,organic,0
2026-01-08 14:28:41,fraud_Baumbach_Stores,misc_net,139.07,"Chicago, IL",4532_2498_3889,DEV_66781,0,TXN-013796,organic,0
2026-01-08 14:29:11,fraud_Schumm_Group,gas_transport,61.87,"Chicago, IL",4532_7788_2841,DEV_93233,0,TXN-013797,organic,0
2026-01-08 14:33:11,fraud_Kirlin_Inc,shopping_net,123.81,"Seattle, WA",4532_7195_7162,DEV_82731,0,TXN-013798,organic,0
2026-01-08 14:34:13,fraud_Cruickshank_Apparel,shopping_net,52.13,"Austin, TX",4532_3655_6401,DEV_45886,0,TXN-013799,organic,0
2026-01-08 14:42:19,fraud_Cruickshank_Apparel,grocery_pos,52.72,"Seattle, WA",4532_1440_7120,DEV_49065,0,TXN-013800,organic,0
2026-01-08 14:46:43,fraud_Boyer_Group,entertainment,56.25,"Chicago, IL",4532_5595_9922,DEV_42348,0,TXN-013801,organic,0
2026-01-08 14:48:59,fraud_Kirlin_Inc,shopping_net,366.78,"Austin, TX",4532_1119_6059,DEV_63904,0,TXN-013802,organic,0
2026-01-08 14:49:57,fraud_Kihn_Inc,health_fitness,9.67,"Seattle, WA",4532_5577_6588,DEV_51844,0,TXN-013803,organic,0
2026-01-08 14:56:01,fraud_Vandervort_Tech,grocery_pos,108.96,"Austin, TX",4532_7963_5164,DEV_58560,0,TXN-013804,organic,0
2026-01-08 15:02:36,fraud_Vandervort_Tech,gas_transport,23.25,"Seattle, WA",4532_2546_6973,DEV_20516,0,TXN-013805,organic,0
2026-01-08 15:05:03,fraud_Kirlin_Inc,shopping_net,31.63,"San Francisco, CA",4532_9981_6002,DEV_51015,0,TXN-013806,organic,0
2026-01-08 15:08:17,fraud_Baumbach_Stores,grocery_net,7.96,"Austin, TX",4532_6406_8774,DEV_85688,0,TXN-013807,organic,0
2026-01-08 15:15:38,fraud_Gould_Group,grocery_net,30.66,"Miami, FL",4532_1061_5100,DEV_77604,0,TXN-013808,organic,0
2026-01-08 15:16:14,fraud_Bednar_Inc,grocery_pos,306.99,"New York, NY",4532_7225_7944,DEV_94722,0,TXN-013809,organic,0
2026-01-08 15:19:26,fraud_Gould_Group,grocery_net,35.39,"Austin, TX",4532_4551_8987,DEV_18925,0,TXN-013810,organic,0
2026-01-08 15:19:47,fraud_Gould_Group,health_fitness,74.5,"Miami, FL",4532_5866_4114,DEV_55683,0,TXN-013811,organic,0
2026-01-08 15:23:03,fraud_Cruickshank_Apparel,entertainment,10.86,"Miami, FL",4532_4190_8597,DEV_79899,0,TXN-013812,organic,0
2026-01-08 15:23:07,fraud_Cruickshank_Apparel,health_fitness,168.73,"Chicago, IL",4532_2689_1716,DEV_94868,0,TXN-013813,organic,0
2026-01-08 15:23:17,fraud_Weber_Market,misc_net,116.82,"Miami, FL",4532_5309_2358,DEV_72565,0,TXN-013814,organic,0
2026-01-08 15:25:27,fraud_Baumbach_Stores,grocery_net,34.24,"Chicago, IL",4532_6011_6952,DEV_57306,0,TXN-013815,organic,0
2026-01-08 15:27:37,fraud_Rippin_LLC,health_fitness,30.35,"Miami, FL",4532_1874_3994,DEV_82656,0,TXN-013816,organic,0
2026-01-08 15:28:21,fraud_Heller_Gas,gas_transport,39.3,"San Francisco, CA",4532_4190_8597,DEV_78948,0,TXN-013817,organic,0
2026-01-08 15:31:13,fraud_Heller_Gas,shopping_net,661.13,"San Francisco, CA",4532_7463_5314,DEV_55547,0,TXN-013818,organic,0
2026-01-08 15:31:49,fraud_Heller_Gas,health_fitness,21.9,"San Francisco, CA",4532_5546_1486,DEV_91566,0,TXN-013819,organic,0
2026-01-08 15:35:02,fraud_Kihn_Inc,grocery_pos,307.58,"San Francisco, CA",4532_6455_5668,DEV_92036,0,TXN-013820,organic,0
2026-01-08 15:40:59,fraud_Kihn_Inc,shopping_net,110.63,"Seattle, WA",4532_7894_7995,DEV_27128,0,TXN-013821,organic,0
2026-01-08 15:44:00,fraud_Baumbach_Stores,misc_net,22.77,"San Francisco, CA",4532_8923_1084,DEV_45616,0,TXN-013822,organic,0
2026-01-08 15:46:54,fraud_Weber_Market,health_fitness,262.64,"Miami, FL",4532_6988_9421,DEV_29344,0,TXN-013823,organic,0
2026-01-08 15:46:56,fraud_Heller_Gas,shopping_net,628.48,"Austin, TX",4532_6984_4651,DEV_63093,0,TXN-013824,organic,0
2026-01-08 15:50:09,fraud_Cruickshank_Apparel,shopping_net,39.94,"Austin, TX",4532_4333_5396,DEV_77496,0,TXN-013825,organic,0
2026-01-08 15:52:24,fraud_Boyer_Group,grocery_pos,57.28,"Austin, TX",4532_9385_2035,DEV_86370,0,TXN-013826,organic,0
2026-01-08 15:55:32,fraud_Heller_Gas,health_fitness,4.99,"San Francisco, CA",4532_2342_6441,DEV_53007,0,TXN-013827,organic,0
2026-01-08 15:55:43,fraud_Heller_Gas,misc_net,13.91,"San Francisco, CA",4532_7195_2007,DEV_57306,0,TXN-013828,organic,0
2026-01-08 15:56:53,fraud_Boyer_Group,gas_transport,21.91,"Miami, FL",4532_9746_9394,DEV_90637,0,TXN-013829,organic,0
2026-01-08 16:02:30,fraud_Rippin_LLC,grocery_pos,85.3,"Seattle, WA",4532_2546_6973,DEV_27365,0,TXN-013830,organic,0
2026-01-08 16:04:03,fraud_Kirlin_Inc,travel,185.09,"Austin, TX",4532_9922_8554,DEV_30800,0,TXN-013831,organic,0
2026-01-08 16:05:14,fraud_Cruickshank_Apparel,misc_net,66.17,"Seattle, WA",4532_5312_2595,DEV_73875,0,TXN-013832,organic,0
2026-01-08 16:06:24,fraud_Vandervort_Tech,misc_net,359.8,"Chicago, IL",4532_8971_6452,DEV_75181,0,TXN-013833,organic,0
2026-01-08 16:07:38,fraud_Vandervort_Tech,shopping_net,52.52,"San Francisco, CA",4532_1209_5337,DEV_51274,0,TXN-013834,organic,0
2026-01-08 16:13:47,fraud_Baumbach_Stores,entertainment,30.57,"New York, NY",4532_6924_2373,DEV_85836,0,TXN-013835,organic,0
2026-01-08 16:17:11,fraud_Cruickshank_Apparel,entertainment,116.81,"New York, NY",4532_2122_1341,DEV_39008,0,TXN-013836,organic,0
2026-01-08 16:17:58,fraud_Schumm_Group,health_fitness,53.08,"New York, NY",4532_1009_6048,DEV_98906,0,TXN-013837,organic,0
2026-01-08 16:20:21,fraud_Kirlin_Inc,gas_transport,19.5,"Miami, FL",4532_3379_4640,DEV_97802,1,TXN-013838,organic,0
2026-01-08 16:21:29,fraud_Vandervort_Tech,shopping_net,12.06,"Chicago, IL",4532_3512_1992,DEV_82805,0,TXN-013839,organic,0
2026-01-08 16:27:56,fraud_Bednar_Inc,entertainment,277.74,"San Francisco, CA",4532_8021_1470,DEV_60202,0,TXN-013840,organic,0
2026-01-08 16:29:24,fraud_Heller_Gas,grocery_pos,3.65,"Miami, FL",4532_5211_4418,DEV_89362,0,TXN-013841,organic,0
2026-01-08 16:29:40,fraud_Gould_Group,health_fitness,178.63,"Austin, TX",4532_5426_5331,DEV_83311,0,TXN-013842,organic,0
2026-01-08 16:34:28,fraud_Cruickshank_Apparel,gas_transport,18.51,"Austin, TX",4532_3602_7617,DEV_80795,0,TXN-013843,organic,0
2026-01-08 16:37:15,fraud_Schumm_Group,shopping_net,72.16,"San Francisco, CA",4532_1699_7625,DEV_65476,0,TXN-013844,organic,0
2026-01-08 16:38:49,fraud_Bednar_Inc,grocery_net,25.83,"Seattle, WA",4532_3443_5254,DEV_81884,0,TXN-013845,organic,0
2026-01-08 16:41:57,fraud_Heller_Gas,grocery_pos,130.21,"San Francisco, CA",4532_5388_7380,DEV_34349,0,TXN-013846,organic,0
2026-01-08 16:44:38,fraud_Gould_Group,entertainment,53.46,"New York, NY",4532_1700_7895,DEV_58527,0,TXN-013847,organic,0
2026-01-08 16:47:55,fraud_Gould_Group,entertainment,12.38,"Chicago, IL",4532_9908_8597,DEV_84026,1,TXN-013848,organic,0
2026-01-08 16:48:49,fraud_Rippin_LLC,entertainment,22.94,"New York, NY",4532_1210_2454,DEV_60402,0,TXN-013849,organic,0
2026-01-08 16:49:04,fraud_Baumbach_Stores,entertainment,27.6,"Chicago, IL",4532_4267_7106,DEV_78168,0,TXN-013850,organic,0
2026-01-08 16:59:39,fraud_Heller_Gas,misc_net,944.32,"Miami, FL",4532_7963_5164,DEV_13201,0,TXN-013851,organic,0
2026-01-08 17:00:15,fraud_Kirlin_Inc,grocery_net,97.11,"Miami, FL",4532_5027_4316,DEV_12725,0,TXN-013852,organic,0
2026-01-08 17:00:41,fraud_Cruickshank_Apparel,gas_transport,117.52,"Seattle, WA",4532_4136_1068,DEV_80795,1,TXN-013853,organic,0
2026-01-08 17:02:45,fraud_Schumm_Group,gas_transport,5.99,"Chicago, IL",4532_3117_5114,DEV_88297,0,TXN-013854,organic,0
2026-01-08 17:04:12,fraud_Weber_Market,entertainment,58.7,"Miami, FL",4532_3285_6006,DEV_77496,0,TXN-013855,organic,0
2026-01-08 17:05:26,fraud_Rippin_LLC,gas_transport,464.16,"Chicago, IL",4532_6319_1224,DEV_94814,0,TXN-013856,organic,0
2026-01-08 17:07:50,fraud_Boyer_Group,grocery_net,102.47,"Seattle, WA",4532_7169_7784,DEV_82584,0,TXN-013857,organic,0
2026-01-08 17:12:55,fraud_Bednar_Inc,grocery_pos,10.86,"Seattle, WA",4532_9846_7504,DEV_16300,0,TXN-013858,organic,0
2026-01-08 17:16:18,fraud_Weber_Market,grocery_pos,76.32,"Seattle, WA",4532_2122_1341,DEV_60492,0,TXN-013859,organic,0
2026-01-08 17:16:37,fraud_Bednar_Inc,travel,91.4,"Miami, FL",4532_5853_7450,DEV_24910,0,TXN-013860,organic,0
2026-01-08 17:25:38,fraud_Cruickshank_Apparel,gas_transport,49.43,"Seattle, WA",4532_6785_2320,DEV_87299,0,TXN-013861,organic,0
2026-01-08 17:25:40,fraud_Schumm_Group,entertainment,7.83,"Austin, TX",4532_9356_3897,DEV_48935,0,TXN-013862,organic,0
2026-01-08 17:28:09,fraud_Schumm_Group,shopping_net,4.79,"San Francisco, CA",4532_1148_2901,DEV_56776,0,TXN-013863,organic,0
2026-01-08 17:34:03,fraud_Gould_Group,grocery_net,183.04,"Miami, FL",4532_2699_1223,DEV_27745,0,TXN-013864,organic,0
2026-01-08 17:37:14,fraud_Weber_Market,entertainment,21.85,"Miami, FL",4532_3418_6559,DEV_72342,0,TXN-013865,organic,0
2026-01-08 17:40:06,fraud_Schumm_Group,misc_net,33.46,"Austin, TX",4532_8753_7219,DEV_70900,0,TXN-013866,organic,0
2026-01-08 17:43:10,fraud_Vandervort_Tech,health_fitness,105.6,"New York, NY",4532_7518_1766,DEV_50594,0,TXN-013867,organic,0
2026-01-08 17:43:49,fraud_Bednar_Inc,shopping_net,78.47,"Austin, TX",4532_8097_8556,DEV_50113,0,TXN-013868,organic,0
2026-01-08 17:44:00,fraud_Gould_Group,grocery_net,227.39,"Miami, FL",4532_9556_2168,DEV_85535,0,TXN-013869,organic,0
2026-01-08 17:45:55,fraud_Heller_Gas,misc_net,8.83,"Austin, TX",4532_9798_9633,DEV_74870,0,TXN-013870,organic,0
2026-01-08 17:46:35,fraud_Cruickshank_Apparel,gas_transport,82.28,"Austin, TX",4532_8097_8556,DEV_67718,0,TXN-013871,organic,0
2026-01-08 17:47:55,fraud_Schumm_Group,misc_net,8.08,"Seattle, WA",4532_6854_2740,DEV_82147,0,TXN-013872,organic,0
2026-01-08 17:52:22,fraud_Baumbach_Stores,gas_transport,2.51,"Austin, TX",4532_2590_8585,DEV_95979,0,TXN-013873,organic,0
2026-01-08 18:02:25,fraud_Kihn_Inc,misc_net,10.83,"Chicago, IL",4532_6319_1224,DEV_76610,0,TXN-013874,organic,0
2026-01-08 18:16:48,fraud_Heller_Gas,shopping_net,64.84,"Austin, TX",4532_9618_6935,DEV_31696,0,TXN-013875,organic,0
2026-01-08 18:18:08,fraud_Cruickshank_Apparel,misc_net,657.11,"Austin, TX",4532_7894_7995,DEV_43928,0,TXN-013876,organic,0
2026-01-08 18:19:34,fraud_Heller_Gas,entertainment,40.0,"Miami, FL",4532_4362_2295,DEV_35034,0,TXN-013877,organic,0
2026-01-08 18:23:10,fraud_Weber_Market,gas_transport,5.57,"Chicago, IL",4532_7940_3049,DEV_34349,0,TXN-013878,organic,0
2026-01-08 18:23:29,fraud_Vandervort_Tech,grocery_pos,67.84,"New York, NY",4532_1585_4371,DEV_15925,0,TXN-013879,organic,0
2026-01-08 18:24:24,fraud_Kirlin_Inc,misc_net,8.33,"Chicago, IL",4532_5258_2855,DEV_20516,0,TXN-013880,organic,0
2026-01-08 18:27:33,fraud_Boyer_Group,gas_transport,12.43,"Chicago, IL",4532_3253_4739,DEV_36462,0,TXN-013881,organic,0
2026-01-08 18:29:27,fraud_Heller_Gas,grocery_pos,49.21,"Chicago, IL",4532_1570_2314,DEV_45616,0,TXN-013882,organic,0
2026-01-08 18:37:24,fraud_Kihn_Inc,gas_transport,29.55,"Miami, FL",4532_3655_6401,DEV_11029,0,TXN-013883,organic,0
2026-01-08 18:39:46,fraud_Gould_Group,health_fitness,43.13,"Seattle, WA",4532_8113_5660,DEV_38233,0,TXN-013884,organic,0
2026-01-08 18:43:45,fraud_Bednar_Inc,travel,68.02,"San Francisco, CA",4532_3294_8402,DEV_60807,0,TXN-013885,organic,0
2026-01-08 18:50:36,fraud_Weber_Market,gas_transport,13.83,"Miami, FL",4532_8929_6714,DEV_37024,0,TXN-013886,organic,0
2026-01-08 18:56:00,fraud_Weber_Market,health_fitness,147.82,"Miami, FL",4532_5866_4114,DEV_61282,0,TXN-013887,organic,0
2026-01-08 19:00:18,fraud_Baumbach_Stores,grocery_pos,55.79,"New York, NY",4532_8097_9043,DEV_40003,0,TXN-013888,organic,0
2026-01-08 19:06:56,fraud_Kirlin_Inc,grocery_pos,3.95,"Seattle, WA",4532_8098_6729,DEV_15676,0,TXN-013889,organic,0
2026-01-08 19:07:27,fraud_Kihn_Inc,shopping_net,66.86,"New York, NY",4532_7463_5314,DEV_24720,0,TXN-013890,organic,0
